Customer ID,segment,recency,frequency,monetary,churn_risk
12468,At Risk,157,3,2941.2,0.2848914
15600,New Customers,59,4,1199.31,0.28477922
14199,New Customers,55,3,906.3,0.28457162
15084,New Customers,10,2,965.2,0.28449935
13414,New Customers,94,3,1103.64,0.2844593
16211,New Customers,52,2,543.5699999999999,0.28424346
16330,New Customers,55,4,382.42,0.28409693
17513,New Customers,39,2,645.6,0.28391325
15870,New Customers,27,3,508.52,0.28384683
16344,New Customers,140,3,741.3199999999999,0.28370416
15207,New Customers,47,3,683.92,0.2830628
17996,New Customers,10,3,482.33,0.28293017
13797,New Customers,67,3,1179.45,0.28287676
16520,New Customers,55,3,1110.29,0.28284195
16384,New Customers,60,2,774.45,0.28273696
15400,New Customers,51,3,586.1,0.28263828
17004,New Customers,23,2,1012.22,0.28263658
16872,New Customers,58,3,533.11,0.28251323
17807,New Customers,26,3,437.87,0.28208166
15649,New Customers,6,2,844.3499999999999,0.28164157
13982,New Customers,130,5,2145.18,0.28151214
14653,New Customers,144,5,1666.99,0.28120995
12484,New Customers,114,6,1828.43,0.28116512
16521,New Customers,46,3,1148.01,0.28072104
12516,New Customers,62,2,1336.56,0.28062585
17952,New Customers,9,4,819.61,0.28018922
17454,New Customers,93,6,1030.41,0.28018194
17041,New Customers,28,3,604.71,0.27999312
17306,New Customers,24,2,1151.04,0.2797309
16952,New Customers,72,3,631.17,0.2795797
17255,New Customers,21,2,500.72,0.27946606
14708,New Customers,54,2,666.85,0.2789785
16500,New Customers,6,3,443.05,0.2787679
15664,New Customers,80,3,867.6,0.2784389
15439,New Customers,35,4,1269.05,0.27804762
15201,New Customers,70,2,606.4100000000001,0.27787548
12721,New Customers,16,2,1356.95,0.27781332
17834,New Customers,45,2,730.47,0.2775722
13613,New Customers,83,5,1039.85,0.27728626
17817,New Customers,9,3,420.17,0.2772327
13614,New Customers,24,2,748.73,0.27703318
16250,New Customers,5,2,628.08,0.27699664
13591,New Customers,67,4,976.81,0.27678385
14037,New Customers,109,4,689.75,0.2766955
13856,New Customers,94,8,753.53,0.27625796
13566,New Customers,65,3,833.41,0.27597466
13357,New Customers,125,4,3228.41,0.27592468
17262,New Customers,109,6,1235.4,0.2758983
12993,New Customers,76,4,844.87,0.27580914
15890,New Customers,25,5,535.65,0.27563864
17429,New Customers,27,2,832.54,0.27559036
18247,New Customers,46,3,839.73,0.27556726
14233,New Customers,96,3,1441.55,0.2755309
15958,New Customers,34,3,388.64,0.27544114
14901,New Customers,3,4,914.26,0.27483624
17852,New Customers,19,3,548.87,0.27478242
13998,New Customers,77,3,566.7,0.27442485
14741,New Customers,4,2,681.75,0.2741874
14564,New Customers,66,2,2605.62,0.27407372
15125,New Customers,111,9,5496.39,0.273875
14321,New Customers,62,2,687.3100000000001,0.27385193
14304,New Customers,10,2,1341.56,0.27365172
13080,New Customers,32,3,222.65,0.27356264
15180,New Customers,49,2,729.4300000000001,0.27320302
13957,New Customers,49,3,458.25,0.2729391
16654,New Customers,67,4,882.8000000000001,0.2729337
15639,New Customers,83,2,639.76,0.27292144
12449,New Customers,41,2,768.6,0.27287886
14687,New Customers,31,2,773.6800000000001,0.2724311
17567,New Customers,3,2,1542.5,0.27241212
15269,New Customers,11,2,816.5600000000001,0.27185166
14746,New Customers,37,4,593.5,0.27155593
14038,New Customers,28,2,1509.5,0.27106202
13936,New Customers,13,2,563.08,0.27105305
13539,New Customers,52,4,938.02,0.27090767
14909,New Customers,68,3,1404.68,0.2708552
12553,New Customers,16,2,916.47,0.27033037
16130,New Customers,53,4,987.48,0.2698767
13233,New Customers,51,2,571.34,0.2697629
13138,New Customers,3,2,698.08,0.26968345
14813,New Customers,16,2,780.01,0.26959592
17926,New Customers,75,3,638.2,0.26948982
16083,New Customers,13,2,1033.8,0.269351
14228,New Customers,69,3,745.5,0.26927963
12588,New Customers,30,3,743.88,0.26912564
15759,New Customers,142,4,577.89,0.2690632
12855,New Customers,4,4,650.94,0.26903883
16108,New Customers,65,3,1393.42,0.2684268
15184,New Customers,18,2,283.19,0.26837924
14902,New Customers,26,2,702.96,0.26837602
12891,New Customers,89,8,509.5,0.2683746
14206,New Customers,19,2,856.85,0.26836616
16414,New Customers,62,3,433.46,0.26819673
12811,New Customers,10,2,519.0500000000001,0.26812997
12562,New Customers,17,2,1185.18,0.2680743
16787,New Customers,28,4,1035.43,0.26789057
12868,New Customers,4,3,843.3000000000001,0.26744792
13890,New Customers,5,4,1043.57,0.26739618
14182,New Customers,74,4,678.77,0.26721323
14332,New Customers,12,2,1077.2,0.2671212
15823,New Customers,3,3,3897.17,0.26698676
18171,New Customers,101,4,1206.0,0.26683435
18096,New Customers,73,3,894.13,0.26658565
16372,New Customers,40,3,960.68,0.26634818
17764,New Customers,33,3,804.82,0.26629695
15651,New Customers,51,2,612.76,0.26586157
13288,New Customers,74,5,927.61,0.2658585
14754,New Customers,56,4,912.43,0.26575446
13435,New Customers,7,2,665.34,0.26545894
14569,New Customers,83,3,371.59,0.26513112
12429,New Customers,72,4,2454.01,0.26496089
14510,New Customers,6,3,1007.28,0.26495308
15141,New Customers,88,7,1388.47,0.26477712
16955,New Customers,4,3,913.84,0.26450473
15678,New Customers,26,2,1541.19,0.26416305
12889,New Customers,12,4,385.46,0.2641557
17288,New Customers,21,4,1080.25,0.26412964
17438,New Customers,75,4,1034.32,0.26397058
17635,New Customers,55,3,1265.58,0.26390707
15754,New Customers,125,6,2579.04,0.26370358
13996,New Customers,17,2,895.76,0.2636175
17728,New Customers,35,2,1362.75,0.26340085
13395,New Customers,31,2,872.51,0.26249802
16777,New Customers,45,3,1081.41,0.26207063
18181,New Customers,31,4,823.14,0.26195103
16702,New Customers,46,4,1110.83,0.26181427
17237,New Customers,6,2,687.39,0.26173508
14423,New Customers,68,2,651.4100000000001,0.26172805
17363,New Customers,26,3,940.86,0.26021427
15972,New Customers,87,5,1810.27,0.26007244
17282,New Customers,87,2,636.25,0.26003483
17373,New Customers,49,3,520.58,0.25992456
17708,New Customers,34,2,620.85,0.25973675
13740,New Customers,46,4,1247.02,0.25903764
16726,New Customers,14,2,706.39,0.25899655
13948,New Customers,42,3,446.76,0.25852913
15717,New Customers,52,4,456.7000000000001,0.25842437
16096,New Customers,47,3,1264.35,0.25825945
16496,New Customers,62,3,731.25,0.25803655
16369,New Customers,67,4,1111.15,0.2579691
18085,New Customers,4,3,1259.7,0.25792983
12923,New Customers,21,2,612.9,0.25770468
17259,New Customers,76,4,904.33,0.2576522
13462,New Customers,42,4,1002.35,0.25736475
13044,New Customers,123,10,4293.43,0.25708252
16774,New Customers,54,4,932.93,0.2569364
17023,New Customers,48,3,800.1800000000001,0.25692388
13070,New Customers,90,3,522.9,0.25601798
16040,New Customers,61,4,1103.35,0.25589105
17659,New Customers,3,3,1083.13,0.2557698
17244,New Customers,14,4,871.14,0.2556717
17490,New Customers,19,2,658.1800000000001,0.25561506
15751,New Customers,91,11,1380.44,0.2556022
16428,New Customers,44,3,660.28,0.25543004
13787,New Customers,89,4,913.46,0.25514612
17862,New Customers,16,3,948.19,0.25499588
13333,New Customers,42,3,1015.74,0.2548638
15708,New Customers,21,2,663.8000000000001,0.2548454
16827,New Customers,24,5,392.13,0.2547095
18037,New Customers,52,9,97.4,0.25434873
13243,New Customers,80,4,677.97,0.25426784
13134,New Customers,33,2,681.65,0.25406435
13820,New Customers,49,3,660.65,0.25403497
15807,New Customers,39,2,913.62,0.25342378
12957,At Risk,173,5,4689.43,0.2531697
13503,New Customers,110,5,1688.54,0.253155
17545,New Customers,21,3,802.58,0.2530491
16180,New Customers,109,5,5995.69,0.25278667
13821,New Customers,24,4,1025.09,0.25245634
13939,New Customers,62,4,992.41,0.25175303
15068,New Customers,49,2,623.49,0.25168213
16307,New Customers,60,3,1194.92,0.25150472
14548,New Customers,115,7,1974.69,0.2514872
15920,New Customers,55,5,404.14,0.25116417
17812,New Customers,5,3,216.18,0.25065628
18001,New Customers,80,4,536.61,0.25063267
16048,New Customers,4,4,1075.23,0.250231
17886,New Customers,68,3,708.77,0.24990657
17320,New Customers,69,3,1244.23,0.24977736
13405,New Customers,112,3,641.36,0.2496657
12880,New Customers,12,2,640.13,0.24961738
13476,New Customers,38,3,823.0,0.24955691
18151,New Customers,51,4,1226.09,0.24913083
17950,New Customers,35,4,687.44,0.2489232
17382,New Customers,66,7,836.88,0.24891764
17631,New Customers,6,4,470.16,0.24882299
12391,New Customers,95,5,2312.53,0.24872863
17594,New Customers,80,2,1504.7,0.24843864
14770,New Customers,98,6,2761.2200000000003,0.24815495
13455,New Customers,84,4,1154.65,0.24803707
12451,New Customers,94,3,3634.36,0.24762292
14725,New Customers,25,3,597.16,0.24734621
17854,New Customers,93,4,760.1899999999999,0.24711321
17978,New Customers,53,3,859.92,0.24710652
13065,New Customers,4,5,1260.91,0.24700564
15800,New Customers,84,5,543.5,0.24684063
16332,New Customers,62,4,417.21,0.24681656
14715,New Customers,73,4,973.07,0.24641652
16101,New Customers,65,3,1938.46,0.24565767
15730,New Customers,12,2,605.7,0.24552353
14489,New Customers,68,3,1111.55,0.24515308
16441,New Customers,48,3,653.23,0.2448362
15629,New Customers,81,4,2240.9,0.24455225
13240,New Customers,42,4,850.8,0.24430121
13196,New Customers,74,3,1271.06,0.24395493
15803,New Customers,76,3,1513.84,0.24375755
12990,New Customers,49,4,546.0,0.24372242
16926,New Customers,2,5,1421.35,0.24329719
12454,New Customers,27,4,13151.44,0.24293725
13026,New Customers,119,4,757.72,0.24284567
15272,New Customers,81,4,1363.54,0.24274452
17137,New Customers,47,6,1133.63,0.24264275
12393,New Customers,13,2,816.85,0.2424579
16676,New Customers,33,2,769.78,0.24245372
12424,New Customers,53,2,1579.07,0.24245344
15774,New Customers,49,5,1059.14,0.24235487
12967,New Customers,3,2,4014.42,0.24231337
16817,New Customers,6,4,955.95,0.2422988
16129,New Customers,38,3,1396.05,0.24224961
16658,New Customers,67,5,567.59,0.24198903
15887,New Customers,38,3,1027.15,0.24192971
16795,New Customers,47,2,1662.63,0.24170272
17021,New Customers,73,6,1182.22,0.24120672
16036,New Customers,55,2,1797.92,0.24107368
17555,New Customers,56,3,574.48,0.2406507
13402,New Customers,3,3,1222.18,0.24055006
13277,New Customers,11,3,264.9,0.24016938
17702,New Customers,14,2,1319.67,0.24001463
13292,New Customers,46,3,415.57,0.23986718
16848,New Customers,7,3,1130.2,0.23957181
16411,New Customers,14,2,564.04,0.23914866
17051,New Customers,77,3,467.25,0.23904203
12972,New Customers,45,4,1161.2,0.2386659
17525,New Customers,28,2,739.2,0.23864694
12374,New Customers,52,3,2246.29,0.23846914
13253,New Customers,61,2,1920.71,0.23841465
18241,New Customers,46,4,913.9,0.23779868
17043,New Customers,6,4,881.37,0.2377918
14145,New Customers,91,3,3857.85,0.237652
17358,New Customers,7,3,500.2,0.23749746
12423,New Customers,18,2,763.08,0.23693372
16045,New Customers,47,4,2094.23,0.2368543
16948,New Customers,60,4,433.75,0.2365991
13443,New Customers,79,6,1280.16,0.23658288
16907,New Customers,17,4,544.23,0.2365278
17604,New Customers,54,4,636.57,0.23617396
15426,New Customers,73,4,756.58,0.23611431
17642,New Customers,60,3,1112.2,0.23602915
16034,New Customers,25,3,491.02,0.23601493
12648,New Customers,68,3,793.95,0.23600195
17048,New Customers,68,4,1146.33,0.23589443
13440,New Customers,54,7,1295.25,0.23589231
16027,New Customers,88,9,1113.74,0.23586968
16228,New Customers,16,3,890.81,0.23581964
17002,New Customers,74,4,1077.82,0.23565401
14508,New Customers,7,3,598.52,0.23558693
15038,New Customers,21,3,477.94,0.23537315
15181,New Customers,51,2,510.72,0.23533972
15384,New Customers,12,2,1385.38,0.23484008
16915,New Customers,18,5,921.5,0.23476422
14170,New Customers,6,3,597.33,0.23401259
15198,New Customers,39,3,377.71,0.2340044
14389,New Customers,56,3,854.55,0.2339128
13980,New Customers,70,4,599.78,0.23386948
16860,New Customers,84,3,1610.62,0.23376702
14930,New Customers,101,3,2873.77,0.2335789
15443,New Customers,105,7,1939.02,0.23347215
16830,New Customers,73,3,881.59,0.23335172
16935,New Customers,13,3,535.1,0.23328792
17585,New Customers,76,3,960.23,0.23311816
13223,New Customers,54,4,805.92,0.23304315
18230,New Customers,9,2,1480.86,0.23257384
13987,New Customers,10,2,682.54,0.23233503
13692,New Customers,40,2,1626.08,0.23212871
15945,New Customers,72,3,465.27,0.23212655
15276,New Customers,25,3,514.22,0.23187728
13242,New Customers,82,4,429.0,0.23185506
12497,New Customers,31,2,5205.400000000001,0.23164164
16912,New Customers,52,4,1904.93,0.23157479
14350,New Customers,11,2,689.1,0.23136418
14805,New Customers,35,3,549.99,0.2312698
16099,New Customers,48,4,841.3,0.23115507
17003,New Customers,33,4,830.16,0.23065734
15235,New Customers,4,5,684.25,0.23064806
16625,New Customers,54,4,1320.95,0.23064232
14634,New Customers,68,4,2124.46,0.23049133
13635,New Customers,74,3,1928.13,0.23034084
17281,New Customers,5,6,797.85,0.23011301
14673,New Customers,11,2,1300.92,0.2298418
16281,New Customers,55,2,1361.96,0.22974549
15921,New Customers,27,3,466.08,0.2297075
17582,New Customers,77,4,1275.43,0.22962889
17740,New Customers,20,6,426.9,0.22951329
17615,New Customers,19,3,403.6,0.2294281
14853,New Customers,54,3,901.07,0.229351
14346,New Customers,56,3,1294.17,0.22927266
16754,Champions,3,29,67502.47,0.22920646
12380,New Customers,96,7,6951.49,0.22903089
15385,New Customers,23,2,625.2,0.22885324
17046,New Customers,75,4,1264.05,0.22861369
12842,New Customers,35,2,799.0,0.22844882
17298,New Customers,5,3,459.14,0.22830558
16412,New Customers,24,4,495.4,0.22815719
17172,New Customers,61,2,638.81,0.22806811
18188,New Customers,62,3,1279.55,0.2277239
17686,New Customers,54,2,2557.35,0.22763291
17889,New Customers,5,5,571.0,0.22760725
17098,New Customers,12,3,591.07,0.22749221
16042,New Customers,10,3,1067.85,0.22748566
18118,New Customers,5,3,603.54,0.22743429
15768,Loyal,107,31,14979.26,0.22738132
14966,New Customers,18,5,924.52,0.22719431
13049,New Customers,20,2,751.5600000000001,0.2267516
17602,New Customers,103,8,2348.16,0.22664289
12371,New Customers,40,3,2179.42,0.22651076
16183,New Customers,25,3,739.1,0.22636919
17629,New Customers,19,2,641.4,0.22623582
13782,New Customers,84,7,881.72,0.2261386
16134,New Customers,54,3,1527.25,0.22556508
15814,New Customers,24,2,689.11,0.22549857
14656,New Customers,46,3,523.6,0.22522838
15861,New Customers,87,4,1236.43,0.2248428
16054,New Customers,49,3,1327.98,0.22470045
18084,New Customers,14,2,722.45,0.22462562
16485,New Customers,63,4,1931.03,0.22450563
17095,New Customers,62,4,1248.09,0.22433752
14078,New Customers,4,4,779.5,0.22429033
17876,New Customers,30,3,3424.02,0.22427507
14585,New Customers,13,4,986.22,0.22423637
12840,New Customers,68,3,1315.2,0.22419463
17871,New Customers,28,4,963.09,0.22411694
12876,New Customers,25,2,1863.77,0.22400579
13589,New Customers,80,4,741.09,0.22347589
15114,New Customers,14,2,639.56,0.22341973
15016,New Customers,24,4,460.26,0.22325979
17420,New Customers,5,4,616.45,0.22318286
12418,New Customers,44,3,1352.62,0.22285292
15377,New Customers,14,4,1211.75,0.2223889
12727,New Customers,73,3,1698.8300000000002,0.22207673
17584,New Customers,98,4,4067.12,0.22146839
13330,New Customers,86,3,1665.25,0.22097552
17135,New Customers,3,4,1030.01,0.22086132
14408,New Customers,102,4,1503.24,0.22070965
16391,New Customers,31,4,1103.61,0.22036551
13544,New Customers,42,4,537.59,0.22035319
17076,New Customers,23,3,401.67,0.22031106
12739,New Customers,17,2,1713.69,0.22024146
13713,New Customers,39,3,743.26,0.22013924
16565,New Customers,37,3,599.35,0.21977139
14748,New Customers,68,5,1266.15,0.2194084
13439,New Customers,19,2,702.9,0.21926524
17242,New Customers,87,3,1754.24,0.21911404
16060,New Customers,31,3,541.95,0.21908993
15261,New Customers,13,3,1253.18,0.2189779
17758,New Customers,58,4,1555.83,0.21876079
14553,New Customers,42,4,982.27,0.21832679
16772,New Customers,54,3,3723.55,0.21831974
13208,New Customers,80,3,764.6,0.21801417
17027,New Customers,77,3,436.82,0.21800777
15879,New Customers,35,4,1157.3,0.21798377
17760,New Customers,4,5,803.88,0.2179039
16861,New Customers,21,3,772.83,0.21788819
13959,New Customers,30,3,477.98,0.2175745
15347,New Customers,9,3,960.4,0.21757321
14839,New Customers,49,3,915.28,0.21749373
14195,New Customers,70,4,1603.6,0.21706866
12916,New Customers,73,3,1647.87,0.21706404
15605,New Customers,4,5,933.42,0.21620613
17534,New Customers,82,4,1445.47,0.21616547
17193,New Customers,17,2,610.74,0.216019
14014,New Customers,7,2,1443.03,0.21592359
16725,New Customers,2,8,1223.24,0.21572322
13880,New Customers,39,4,1074.09,0.21565804
13198,New Customers,18,2,1572.99,0.21564727
16115,New Customers,28,4,907.17,0.21547702
16298,New Customers,28,4,487.5,0.21506569
16203,New Customers,3,3,692.34,0.21505651
15241,New Customers,62,3,1293.72,0.21504946
16049,New Customers,6,3,787.89,0.21478787
16016,New Customers,11,3,642.91,0.21447961
16434,New Customers,77,5,1219.49,0.21437122
14201,New Customers,40,3,446.1,0.21436065
13684,New Customers,21,3,529.75,0.21420318
16017,New Customers,48,4,1341.95,0.21404983
13884,New Customers,7,5,1100.88,0.21319905
15420,New Customers,65,6,743.0,0.2131911
16329,New Customers,58,4,1703.07,0.21311818
16197,New Customers,100,9,2016.71,0.21305414
15912,New Customers,67,7,810.08,0.21295086
17676,New Customers,47,4,1077.46,0.21292284
17343,New Customers,7,5,1066.3,0.21263668
16421,New Customers,7,3,526.27,0.21262765
14984,New Customers,19,4,1058.14,0.21260014
13579,New Customers,33,3,907.3,0.21256861
17122,New Customers,19,3,432.18,0.21256605
16407,New Customers,20,4,694.72,0.21251568
14127,New Customers,11,3,1190.37,0.21215017
12450,New Customers,30,3,490.32,0.21197031
13871,New Customers,59,4,1482.6,0.21184641
12987,New Customers,51,3,753.51,0.21155688
17203,New Customers,19,4,2012.03,0.21114771
15502,New Customers,69,2,2679.14,0.21070226
14202,New Customers,12,3,847.76,0.21048746
15067,New Customers,44,2,2133.12,0.21034881
13466,New Customers,39,4,705.45,0.20987357
12539,New Customers,82,3,5646.400000000001,0.20979781
16977,New Customers,26,4,496.0,0.20947376
16124,New Customers,49,3,1523.49,0.20916785
14681,New Customers,18,3,376.2000000000001,0.20915864
17436,New Customers,39,3,317.76,0.20900188
12644,New Customers,61,3,1440.58,0.20886461
14829,New Customers,3,4,1232.26,0.20882103
13920,New Customers,62,4,1774.68,0.20830576
17756,New Customers,6,3,733.7,0.20818864
16493,New Customers,75,3,780.46,0.20815578
14437,New Customers,35,4,832.84,0.2081531
14577,New Customers,25,3,514.54,0.20814364
15696,New Customers,54,5,1170.11,0.2080436
14450,New Customers,10,4,645.19,0.20791495
14065,New Customers,20,3,891.02,0.20785548
13012,New Customers,60,3,1310.99,0.20757473
15723,New Customers,42,3,744.55,0.20749763
14794,New Customers,34,3,633.99,0.2074941
15579,New Customers,14,3,953.9,0.20734467
13891,New Customers,9,3,863.56,0.20725878
17796,New Customers,9,3,549.44,0.20719472
15351,New Customers,35,3,1503.51,0.20704053
12791,New Customers,4,6,1056.11,0.20693862
14628,New Customers,73,3,1326.04,0.20690809
16623,New Customers,32,3,885.79,0.20654128
17935,New Customers,31,5,540.35,0.20603156
16743,New Customers,87,7,2015.17,0.20592715
14714,New Customers,38,3,746.05,0.2059131
13295,New Customers,7,3,900.77,0.20587562
17853,New Customers,38,3,1608.19,0.20585367
15441,New Customers,27,3,1254.21,0.20576383
15985,New Customers,67,5,1572.86,0.20571667
16387,New Customers,27,4,824.19,0.20562302
13104,New Customers,46,3,610.62,0.20524529
16072,New Customers,59,3,3744.57,0.20478408
14953,New Customers,49,3,723.95,0.20415421
14276,New Customers,38,4,982.94,0.203977
12937,New Customers,94,5,1593.34,0.20378527
12578,New Customers,16,2,1847.94,0.20355889
12651,New Customers,9,3,263.75,0.203545
15494,New Customers,109,3,2480.82,0.20332804
12629,New Customers,17,2,1558.22,0.20331842
17515,New Customers,25,5,978.44,0.20331764
14868,New Customers,11,4,1230.42,0.20323202
14229,New Customers,34,4,1046.84,0.20322353
12926,New Customers,42,4,1548.46,0.20283629
16350,New Customers,5,5,1137.42,0.202267
12500,New Customers,66,8,1697.39,0.20212765
13145,New Customers,3,4,1100.0,0.20188951
14756,New Customers,14,2,1914.8,0.20174037
16693,New Customers,42,3,717.45,0.20172589
16121,New Customers,21,3,609.98,0.2012525
13617,New Customers,39,5,734.57,0.20107558
16584,New Customers,63,3,2227.59,0.20102476
15637,New Customers,45,4,574.23,0.20081457
17908,New Customers,4,5,1411.54,0.20071855
15574,New Customers,3,3,1192.1,0.20010717
15976,New Customers,41,4,1315.7,0.20008554
14584,New Customers,52,4,705.65,0.19957294
14480,New Customers,33,3,1020.47,0.1992824
14590,Loyal,55,20,3006.62,0.19887689
17639,New Customers,18,5,506.67,0.19865966
15906,New Customers,5,3,987.95,0.19838789
18039,New Customers,5,4,579.17,0.19809075
16903,New Customers,11,2,689.04,0.19802591
17236,New Customers,41,6,1013.13,0.1979854
16032,New Customers,87,6,1970.45,0.19792753
12693,New Customers,27,3,847.11,0.19731121
15466,New Customers,20,3,1236.48,0.19729604
14247,New Customers,35,4,635.89,0.19714917
13709,New Customers,77,5,1263.7,0.19693282
15614,New Customers,68,4,3147.36,0.19677678
14021,New Customers,5,4,1084.68,0.19669127
17633,New Customers,10,3,732.55,0.19628993
17548,New Customers,9,3,627.96,0.19598241
12970,New Customers,11,6,1072.73,0.1957833
16341,New Customers,68,3,1878.92,0.19554555
12835,Loyal,58,41,6043.31,0.19546819
13514,New Customers,59,3,663.7,0.1954552
13477,New Customers,87,5,1379.59,0.19538192
17142,New Customers,35,3,704.75,0.19507211
16788,New Customers,35,3,1352.82,0.19501896
16232,New Customers,51,3,1722.09,0.19496919
12806,New Customers,66,4,2878.96,0.19484475
14624,New Customers,46,4,588.22,0.19468482
12873,New Customers,28,2,1653.3,0.19456924
16511,New Customers,28,3,868.76,0.19443509
17324,New Customers,82,8,1184.59,0.19426154
13649,New Customers,28,4,1134.48,0.1935468
13900,New Customers,20,3,869.64,0.19312039
17682,New Customers,72,5,1590.95,0.19306187
17667,New Customers,66,4,1895.19,0.19277519
14850,New Customers,48,6,1468.26,0.19228554
13760,New Customers,35,3,1076.85,0.19217819
13921,New Customers,33,4,730.7,0.19211301
18154,New Customers,19,3,533.41,0.19187592
13156,New Customers,16,3,1586.54,0.19171053
17080,New Customers,10,5,669.91,0.19127598
14492,New Customers,61,7,1921.91,0.19118781
17157,Loyal,111,17,4832.900000000001,0.19113417
16792,New Customers,14,3,513.08,0.19107203
15691,New Customers,25,3,434.5,0.19102623
16996,New Customers,13,3,666.6500000000001,0.19067238
14477,New Customers,67,3,660.0,0.1906391
13458,New Customers,10,2,2312.7000000000003,0.19059664
16707,New Customers,31,4,551.11,0.19019403
14541,New Customers,47,6,1038.03,0.19008979
17362,New Customers,31,5,711.8100000000001,0.19006842
17669,New Customers,93,3,2735.63,0.18996239
15252,New Customers,52,3,1362.63,0.18978974
17239,New Customers,18,3,806.95,0.18967973
16163,New Customers,48,4,1551.38,0.18964984
15111,New Customers,3,3,1451.89,0.18933922
17348,New Customers,68,4,1316.89,0.18919683
13110,New Customers,68,5,1468.8,0.1889991
17179,New Customers,13,3,795.47,0.18898818
14551,New Customers,42,5,693.8100000000001,0.18894903
12573,New Customers,12,4,556.87,0.18888034
13259,New Customers,28,8,1141.06,0.18861252
17360,New Customers,16,3,645.59,0.18844426
13512,New Customers,18,3,462.18,0.18840212
16660,New Customers,53,3,611.9,0.18836305
16331,New Customers,63,6,2037.7,0.18828174
14225,New Customers,65,4,2037.02,0.18819757
17167,New Customers,11,3,867.11,0.18781948
16374,New Customers,33,3,1298.42,0.18754269
15339,New Customers,52,5,1253.77,0.18741743
15167,New Customers,38,4,1496.67,0.18720604
17075,New Customers,60,6,1407.61,0.18717134
18149,New Customers,35,4,1012.63,0.18675543
12676,New Customers,40,5,1511.7,0.18653665
16430,New Customers,12,6,817.09,0.18636069
16650,New Customers,51,6,1397.69,0.18635409
18277,New Customers,28,4,1069.67,0.18629603
13278,New Customers,30,3,893.12,0.18624921
17987,New Customers,7,4,805.0699999999999,0.18621148
18251,Loyal,76,8,21964.14,0.1860936
16551,New Customers,54,4,1315.0,0.1857503
16889,New Customers,28,3,952.23,0.18568352
15617,New Customers,27,3,828.5500000000001,0.18547934
16177,New Customers,68,7,1915.36,0.18524632
15381,New Customers,54,3,1293.72,0.18503587
16812,New Customers,9,3,1912.65,0.18497324
16205,New Customers,27,3,1069.23,0.18493658
17421,New Customers,17,3,1059.41,0.18492831
15795,New Customers,61,7,1369.86,0.18488279
15373,New Customers,2,6,1339.78,0.1848036
17006,New Customers,23,4,854.54,0.18473262
16271,New Customers,88,5,2033.78,0.18459463
16638,New Customers,38,5,699.41,0.1841954
14198,New Customers,31,5,868.33,0.1840048
16859,New Customers,48,5,1184.6,0.18381155
17990,New Customers,12,3,896.7700000000001,0.18373933
16986,New Customers,76,9,3015.55,0.18338697
12744,New Customers,90,4,4037.77,0.18328907
12865,New Customers,9,2,1755.24,0.18325953
14615,New Customers,25,5,951.76,0.18313059
14224,New Customers,21,5,847.78,0.18272343
17822,New Customers,51,5,2188.5,0.18270436
12576,New Customers,23,3,826.89,0.18256205
13263,New Customers,24,4,1250.62,0.18251635
15716,New Customers,84,7,1390.9,0.18245862
14618,New Customers,7,4,788.88,0.18190145
15107,New Customers,3,4,736.85,0.18184517
13276,New Customers,28,3,1348.33,0.18157557
16231,New Customers,10,4,1078.22,0.18142918
16265,New Customers,18,3,1488.17,0.18138835
16010,New Customers,7,8,1316.56,0.181313
18215,New Customers,68,4,1948.15,0.18126847
16105,New Customers,69,4,2049.23,0.18115808
16012,New Customers,32,2,1574.5,0.18110685
17713,New Customers,13,4,1198.09,0.18096898
14573,New Customers,3,5,1381.1,0.18082707
15248,New Customers,42,3,1893.93,0.18070088
14334,New Customers,56,4,1766.27,0.18023668
16266,New Customers,54,7,896.06,0.18012212
12778,New Customers,27,3,953.45,0.17989302
12908,New Customers,12,3,1026.0,0.17972106
18062,New Customers,18,3,912.15,0.17871517
18095,New Customers,58,3,1723.04,0.17843248
13296,New Customers,54,5,705.11,0.17839536
14420,New Customers,27,3,1251.65,0.17828076
14316,New Customers,53,5,1370.34,0.17820619
14469,New Customers,47,4,2112.21,0.17799327
16155,New Customers,12,5,796.9,0.17797212
13696,New Customers,53,3,2020.4,0.17748225
15356,New Customers,11,3,548.23,0.17735423
14934,New Customers,9,3,1612.56,0.1771943
17790,New Customers,9,6,818.0600000000001,0.17709146
14916,New Customers,62,4,1773.97,0.17705497
13602,New Customers,12,3,596.28,0.17646216
13799,New Customers,75,7,2114.71,0.1762059
18006,New Customers,12,3,553.1800000000001,0.17616196
15506,New Customers,12,3,1060.77,0.17590936
17621,New Customers,36,3,1795.22,0.17554428
16636,New Customers,69,4,3802.04,0.17526102
15372,New Customers,81,7,4009.66,0.17522943
15164,New Customers,20,6,1225.87,0.17520073
14275,New Customers,27,6,1189.38,0.17517158
15253,New Customers,34,3,1136.89,0.17498428
17597,New Customers,50,4,1439.72,0.17494722
13506,New Customers,26,3,879.5600000000001,0.17485903
16756,New Customers,36,6,1072.97,0.17484878
16182,New Customers,70,5,3354.0,0.17412582
14004,New Customers,24,4,1675.81,0.17404874
15652,New Customers,18,4,1082.6,0.17397189
15079,New Customers,101,7,2729.79,0.17396101
14104,New Customers,20,3,555.37,0.17385754
16904,New Customers,9,5,1039.4,0.17385414
16254,New Customers,9,3,985.14,0.17384878
14306,New Customers,9,4,1058.0800000000002,0.17375343
